"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","目黒本町","武蔵小山",6,390000000,140,"台形",8.5,400,"2020年","ＲＣ","共同住宅","住宅","南西","都道",15,"近隣商業",80,300,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","目黒本町","武蔵小山",12,200000000,210,"ほぼ台形",10.8,190,"1983年","鉄骨造","倉庫","住宅","北東","都道",15,"準工業",60,300,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","目黒本町","武蔵小山",9,86000000,70,"長方形",4.6,105,"2021年","木造","住宅","住宅","東","私道",2.7,"１種住居",60,300,"2021年第2四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","目黒本町","武蔵小山",10,48000000,45,"ほぼ長方形",8.5,80,"1998年","木造","住宅","住宅","西","私道",4,"１中住専",60,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","目黒本町","武蔵小山",4,150000000,110,"不整形",16,260,"1986年","ＲＣ","共同住宅、店舗","住宅","北東","区道",6,"近隣商業",80,300,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","目黒本町","武蔵小山",9,83000000,75,"ほぼ長方形",4.6,110,"2021年","木造","住宅","住宅","東","私道",2.7,"１種住居",60,300,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","目黒本町","武蔵小山",6,78000000,55,"長方形",6.1,75,"","木造","住宅","","北","区道",4.4,"近隣商業",80,300,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","目黒本町","武蔵小山",13,84000000,105,"ほぼ長方形",11.4,180,"1992年","木造","住宅、駐車場","住宅","南東","区道",4.2,"１種住居",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","目黒本町","武蔵小山",14,81000000,70,"ほぼ長方形",4.8,100,"2020年","木造","住宅","住宅","北","区道",7.4,"１中住専",60,200,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","目黒本町","祐天寺",18,57000000,65,"ほぼ長方形",6.3,140,"1987年","鉄骨造","住宅、事務所、店舗","その他","東","区道",5.5,"近隣商業",80,300,"2024年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","学芸大学",12,62000000,65,"長方形",4.1,70,"1978年","木造","住宅","住宅","北","区道",6,"１中住専",60,200,"2024年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","駒沢大学",18,200000000,100,"長方形",6.8,100,"","","住宅","住宅","南","区道",5.5,"１低住専",50,100,"2024年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","駒沢大学",17,77000000,65,"ほぼ長方形",4.7,110,"1999年","ＲＣ","住宅","その他","北西","区道",5.5,"１中住専",60,200,"2024年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","八雲","駒沢大学",14,900000000,300,"不整形",17,620,"2023年","鉄骨造","共同住宅、店舗","店舗","西","区道",11,"１中住専",60,200,"2024年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","駒沢大学",16,73000000,120,"長方形",14,110,"1969年","木造","住宅","その他","南東","私道",4,"１低住専",50,100,"2022年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","駒沢大学",16,170000000,140,"ほぼ長方形",9.7,180,"2014年","ＲＣ","住宅","住宅","西","都道",11,"１中住専",60,200,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","自由が丘(東京)",13,90000000,80,"袋地等",2.5,90,"2011年","木造","住宅","住宅","北","区道",6,"１低住専",60,150,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",11,240000000,200,"長方形",10.9,"","1989年","ＲＣ","住宅","住宅","西","区道",5.4,"近隣商業",80,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",15,85000000,70,"長方形",6,85,"1990年","木造","住宅","住宅","北西","区道",6,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",18,86000000,105,"袋地等","","","1976年","","","住宅","東","私道",4,"１低住専",60,150,"2025年第1四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",12,170000000,100,"ほぼ長方形",6,125,"2014年","木造","住宅","住宅","南東","私道",4,"１低住専",60,150,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",8,650000000,250,"ほぼ整形",9.4,500,"2023年","ＲＣ","共同住宅","住宅","北西","区道",6.8,"１種住居",60,200,"2024年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",8,140000000,210,"不整形","",130,"1983年","木造","共同住宅","住宅","東","区道",6,"１低住専",60,150,"2024年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",18,200000000,105,"ほぼ長方形",5.6,130,"2024年","木造","住宅、駐車場","住宅","北","区道",5.5,"１低住専",50,100,"2024年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",14,180000000,210,"不整形",9,180,"1992年","鉄骨造","共同住宅","その他","北","区道",4.2,"１低住専",60,150,"2024年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",6,1300000000,480,"ほぼ台形",23,1100,"2022年","ＲＣ","共同住宅","住宅","南東","区道",8,"近隣商業",80,200,"2024年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",11,170000000,120,"長方形",9.8,190,"1988年","ＲＣ","住宅","住宅","北","区道",5.8,"１低住専",60,150,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",13,240000000,220,"長方形",8.2,180,"2003年","ＲＣ","共同住宅","住宅","北","区道",5.5,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",8,80000000,40,"ほぼ長方形",5,65,"2023年","木造","住宅","住宅","南","区道",6,"１低住専",60,150,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",11,570000000,400,"不整形","",520,"2017年","ＲＣ","共同住宅","住宅","南東","区道",5.5,"１低住専",50,100,"2022年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",16,170000000,125,"ほぼ長方形",6,125,"2014年","木造","住宅","住宅","南西","区道",5.4,"１低住専",50,100,"2022年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",8,40000000,40,"ほぼ長方形",5.8,50,"1983年","鉄骨造","住宅","住宅","北","区道",5.9,"１低住専",60,150,"2022年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",11,120000000,105,"長方形","",120,"2021年","木造","住宅、共同住宅","住宅","南西","私道",4,"１低住専",60,150,"2022年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","八雲","都立大学",11,70000000,90,"不整形",5,105,"1991年","","事務所","事務所","南","都道",25,"１種住居",60,300,"2022年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",9,72000000,250,"袋地等","",165,"1968年","木造","住宅","住宅","北","区道",5.5,"","","","2022年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",13,72000000,50,"ほぼ正方形",7.3,85,"1999年","木造","住宅","住宅","東","私道",4,"１低住専",60,150,"2022年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",19,230000000,210,"長方形",8.3,210,"2013年","ＳＲＣ","住宅","住宅","北東","区道",4,"１低住専",50,100,"2022年第2四半期","関係者間取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",12,74000000,60,"長方形",4.3,95,"2011年","木造","住宅","住宅","南西","区道",11,"１中住専",60,200,"2022年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",11,250000000,220,"ほぼ長方形",11,590,"1972年","ＲＣ","共同住宅、倉庫","住宅","北西","区道",6,"１中住専",60,200,"2022年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",15,100000000,85,"長方形",6,85,"2021年","木造","住宅","住宅","東","区道",5,"１低住専",50,100,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",11,400000000,410,"長方形",19,330,"1997年","木造","住宅、共同住宅","住宅","南","区道",11.2,"１低住専",50,100,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",8,600000000,270,"ほぼ長方形",12,550,"2021年","ＲＣ","共同住宅","住宅","南","区道",2.7,"１低住専",60,150,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",11,1700000000,660,"ほぼ長方形",22,1400,"2020年","ＲＣ","共同住宅","住宅","南","区道",6,"１低住専",60,150,"2021年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",10,130000000,200,"不整形",4,85,"1976年","木造","住宅","住宅","北","区道",2.7,"１低住専",60,150,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",9,150000000,160,"ほぼ長方形",11.9,170,"1984年","木造","住宅","その他","南","区道",6,"１低住専",60,150,"2021年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",9,74000000,55,"ほぼ長方形",4.9,90,"2003年","木造","住宅","住宅","南西","区道",4.4,"１低住専",60,150,"2021年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","13110","東京都","目黒区","八雲","都立大学",3,240000000,175,"ほぼ長方形",11.1,350,"1985年","ＲＣ","事務所、倉庫","住宅","北","区道",7.4,"近隣商業",80,200,"2021年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",15,120000000,165,"長方形",11.5,120,"1972年","木造","住宅","住宅","東","区道",6,"１低住専",50,100,"2020年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",10,110000000,80,"長方形",6.2,120,"2020年","木造","住宅","住宅","南","区道",6,"１低住専",60,150,"2020年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","13110","東京都","目黒区","八雲","都立大学",14,64000000,100,"長方形","",105,"1976年","木造","住宅","住宅","北西","私道",4,"１低住専",60,150,"2020年第3四半期","私道を含む取引"
